IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.959,0.026,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.955,0.022,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.48,145.03,0.00,0.00,0.00,0.957,0.027,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.48,145.03,0.00,0.00,0.00,0.956,0.023,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.47,145.03,0.00,0.00,0.00,0.955,0.026,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.960,0.028,-0.260,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.956,0.028,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.953,0.028,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.960,0.026,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.955,0.023,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.959,0.023,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.48,145.03,0.00,0.00,0.00,0.955,0.026,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.47,145.03,0.00,0.00,0.00,0.955,0.025,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.47,145.03,0.00,0.00,0.00,0.957,0.025,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.47,145.03,0.00,0.00,0.00,0.956,0.025,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.47,145.03,0.00,0.00,0.00,0.955,0.028,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.47,145.03,0.00,0.00,0.00,0.955,0.027,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.47,145.03,0.00,0.00,0.00,0.955,0.026,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.47,145.03,0.00,0.00,0.00,0.957,0.026,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.47,145.04,0.00,0.00,0.00,0.956,0.025,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.04,0.00,0.00,0.00,0.957,0.028,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.47,145.04,0.00,0.00,0.00,0.954,0.024,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.47,145.03,0.00,0.00,0.00,0.953,0.024,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.04,0.00,0.00,0.00,0.956,0.026,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.03,0.00,0.00,0.00,0.955,0.027,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.04,0.00,0.00,0.00,0.955,0.027,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.48,145.03,0.00,0.00,0.00,0.955,0.025,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.03,0.00,0.00,0.00,0.955,0.027,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.04,0.00,0.00,0.00,0.954,0.023,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.04,0.00,0.00,0.00,0.953,0.025,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.04,0.00,0.00,0.00,0.960,0.028,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.48,145.04,0.00,0.00,0.00,0.958,0.024,-0.260,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.48,145.04,0.00,0.00,0.00,0.958,0.026,-0.259,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.49,145.05,0.00,0.00,0.00,0.956,0.027,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.48,145.05,0.00,0.00,0.00,0.956,0.027,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.49,145.04,0.00,0.00,0.00,0.957,0.027,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.49,145.05,0.00,0.00,0.00,0.957,0.023,-0.268,-0.057,-0.020,-0.029
IMU_DATA,*174.39,74.49,145.06,0.00,0.00,0.00,0.957,0.028,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.39,74.48,145.06,0.00,0.00,0.00,0.955,0.027,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.49,145.05,0.00,0.00,0.00,0.958,0.028,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.49,145.05,0.00,0.00,0.00,0.958,0.026,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.49,145.04,0.00,0.00,0.00,0.957,0.026,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.49,145.05,0.00,0.00,0.00,0.956,0.027,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.49,145.05,0.00,0.00,0.00,0.957,0.024,-0.258,-0.057,-0.020,-0.029
IMU_DATA,*174.39,74.49,145.06,0.00,0.00,0.00,0.958,0.026,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.39,74.49,145.06,0.00,0.00,0.00,0.957,0.030,-0.270,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.48,145.05,0.00,0.00,0.00,0.958,0.027,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.48,145.05,0.00,0.00,0.00,0.955,0.028,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.48,145.05,0.00,0.00,0.00,0.955,0.029,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.48,145.05,0.00,0.00,0.00,0.954,0.027,-0.260,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.48,145.04,0.00,0.00,0.00,0.959,0.030,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.04,0.00,0.00,0.00,0.956,0.027,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.48,145.03,0.00,0.00,0.00,0.956,0.028,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.956,0.025,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.958,0.028,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.957,0.026,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.956,0.028,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.961,0.026,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.957,0.029,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.958,0.025,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.956,0.026,-0.260,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.49,145.00,0.00,0.00,0.00,0.955,0.025,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.49,145.01,0.00,0.00,0.00,0.958,0.026,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.49,145.00,0.00,0.00,0.00,0.957,0.025,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.956,0.027,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.956,0.026,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.956,0.028,-0.268,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.955,0.027,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.954,0.023,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.958,0.026,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.956,0.027,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.954,0.026,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.955,0.027,-0.260,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.954,0.028,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.955,0.025,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.955,0.024,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.956,0.026,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.49,145.01,0.00,0.00,0.00,0.954,0.025,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.49,145.02,0.00,0.00,0.00,0.955,0.024,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.956,0.023,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.02,0.00,0.00,0.00,0.953,0.027,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.956,0.026,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.956,0.027,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.49,145.02,0.00,0.00,0.00,0.956,0.028,-0.260,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.49,145.02,0.00,0.00,0.00,0.957,0.026,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.954,0.025,-0.268,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.956,0.028,-0.259,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.957,0.026,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.959,0.026,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.49,145.03,0.00,0.00,0.00,0.959,0.024,-0.260,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.49,145.04,0.00,0.00,0.00,0.957,0.026,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.04,0.00,0.00,0.00,0.955,0.027,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.955,0.025,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.49,145.04,0.00,0.00,0.00,0.956,0.030,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.49,145.02,0.00,0.00,0.00,0.953,0.028,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.02,0.00,0.00,0.00,0.956,0.028,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.954,0.026,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.957,0.025,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.49,145.02,0.00,0.00,0.00,0.955,0.023,-0.268,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.49,145.01,0.00,0.00,0.00,0.956,0.025,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.49,145.01,0.00,0.00,0.00,0.956,0.024,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.49,145.01,0.00,0.00,0.00,0.955,0.027,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.49,145.01,0.00,0.00,0.00,0.957,0.025,-0.268,-0.057,-0.020,-0.029
IMU_DATA,*174.33,74.48,145.00,0.00,0.00,0.00,0.958,0.027,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.957,0.027,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.957,0.026,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.34,74.48,145.01,0.00,0.00,0.00,0.958,0.024,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.35,74.48,145.02,0.00,0.00,0.00,0.957,0.026,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.48,145.03,0.00,0.00,0.00,0.955,0.024,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.48,145.03,0.00,0.00,0.00,0.956,0.026,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.957,0.025,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.36,74.49,145.03,0.00,0.00,0.00,0.957,0.026,-0.260,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.49,145.03,0.00,0.00,0.00,0.956,0.028,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.37,74.48,145.04,0.00,0.00,0.00,0.957,0.022,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.48,145.04,0.00,0.00,0.00,0.960,0.022,-0.268,-0.057,-0.020,-0.029
IMU_DATA,*174.38,74.48,145.04,0.00,0.00,0.00,0.957,0.026,-0.265,-0.057,-0.020,-0.029
