IMU_DATA,*174.39,74.50,145.10,0.00,0.00,0.00,0.958,0.024,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.39,74.49,145.10,0.00,0.00,0.00,0.953,0.028,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.39,74.50,145.11,0.00,0.00,0.00,0.957,0.024,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.39,74.50,145.11,0.00,0.00,0.00,0.958,0.027,-0.264,-0.057,-0.020,-0.029
IMU_DATA,*174.39,74.50,145.11,0.00,0.00,0.00,0.955,0.027,-0.268,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.11,0.00,0.00,0.00,0.957,0.023,-0.267,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.12,0.00,0.00,0.00,0.957,0.026,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.12,0.00,0.00,0.00,0.956,0.027,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.12,0.00,0.00,0.00,0.958,0.026,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.11,0.00,0.00,0.00,0.955,0.026,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.39,74.49,145.11,0.00,0.00,0.00,0.959,0.027,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.12,0.00,0.00,0.00,0.959,0.027,-0.265,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.12,0.00,0.00,0.00,0.956,0.026,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.12,0.00,0.00,0.00,0.956,0.028,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.41,74.48,145.13,0.00,0.00,0.00,0.953,0.023,-0.268,-0.057,-0.020,-0.029
IMU_DATA,*174.41,74.48,145.12,0.00,0.00,0.00,0.957,0.026,-0.261,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.12,0.00,0.00,0.00,0.958,0.025,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.11,0.00,0.00,0.00,0.957,0.027,-0.259,-0.057,-0.020,-0.029
IMU_DATA,*174.39,74.49,145.11,0.00,0.00,0.00,0.956,0.024,-0.260,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.11,0.00,0.00,0.00,0.955,0.025,-0.262,-0.057,-0.020,-0.029
IMU_DATA,*174.40,74.49,145.12,0.00,0.00,0.00,0.960,0.026,-0.266,-0.057,-0.020,-0.029
IMU_DATA,*174.41,74.49,145.12,0.00,0.00,0.00,0.958,0.027,-0.263,-0.057,-0.020,-0.029
IMU_DATA,*174.41,74.50,145.13,0.00,0.00,0.00,0.956,0.022,-0.260,-0.057,-0.020,-0.029
IMU_DATA,*174.41,74.50,145.13,0.00,0.00,0.00,0.960,0.026,-0.259,-0.057,-0.020,-0.029
