IMU_DATA,*-178.95,74.67,151.16,0.00,0.00,0.00,0.955,-0.007,-0.264,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.66,151.16,0.00,0.00,0.00,0.956,-0.005,-0.265,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.66,151.16,0.00,0.00,0.00,0.954,-0.005,-0.262,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.66,151.16,0.00,0.00,0.00,0.953,-0.005,-0.259,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.66,151.16,0.00,0.00,0.00,0.958,-0.003,-0.260,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.66,151.15,0.00,0.00,0.00,0.958,-0.003,-0.267,-0.062,-0.023,-0.027
IMU_DATA,*-178.97,74.66,151.14,0.00,0.00,0.00,0.958,-0.003,-0.260,-0.062,-0.023,-0.027
IMU_DATA,*-178.97,74.66,151.14,0.00,0.00,0.00,0.956,-0.006,-0.266,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.66,151.15,0.00,0.00,0.00,0.955,-0.006,-0.260,-0.062,-0.023,-0.027
IMU_DATA,*-178.97,74.66,151.14,0.00,0.00,0.00,0.956,-0.004,-0.264,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.65,151.15,0.00,0.00,0.00,0.958,-0.005,-0.264,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.65,151.15,0.00,0.00,0.00,0.955,-0.007,-0.261,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.65,151.15,0.00,0.00,0.00,0.956,-0.004,-0.266,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.65,151.15,0.00,0.00,0.00,0.954,-0.005,-0.265,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.65,151.14,0.00,0.00,0.00,0.955,-0.005,-0.260,-0.062,-0.023,-0.027
IMU_DATA,*-178.97,74.64,151.14,0.00,0.00,0.00,0.958,-0.004,-0.261,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.64,151.15,0.00,0.00,0.00,0.954,-0.005,-0.266,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.64,151.15,0.00,0.00,0.00,0.954,-0.004,-0.267,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.64,151.15,0.00,0.00,0.00,0.957,-0.007,-0.263,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.64,151.16,0.00,0.00,0.00,0.956,-0.004,-0.263,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.954,-0.005,-0.266,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.953,-0.007,-0.261,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.63,151.15,0.00,0.00,0.00,0.956,-0.003,-0.267,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.63,151.15,0.00,0.00,0.00,0.953,-0.005,-0.264,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.959,-0.005,-0.263,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.956,-0.003,-0.260,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.956,-0.006,-0.264,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.951,-0.004,-0.263,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.63,151.15,0.00,0.00,0.00,0.954,-0.005,-0.258,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.15,0.00,0.00,0.00,0.953,-0.008,-0.262,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.63,151.15,0.00,0.00,0.00,0.957,-0.005,-0.262,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.954,-0.007,-0.267,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.953,-0.006,-0.265,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.62,151.15,0.00,0.00,0.00,0.955,-0.003,-0.263,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.62,151.15,0.00,0.00,0.00,0.957,-0.005,-0.263,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.63,151.15,0.00,0.00,0.00,0.956,-0.003,-0.261,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.62,151.15,0.00,0.00,0.00,0.955,-0.004,-0.264,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.62,151.16,0.00,0.00,0.00,0.957,-0.005,-0.268,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.954,-0.006,-0.263,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.955,-0.006,-0.261,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.955,-0.003,-0.261,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.63,151.15,0.00,0.00,0.00,0.956,-0.004,-0.261,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.63,151.15,0.00,0.00,0.00,0.955,-0.006,-0.263,-0.062,-0.023,-0.027
IMU_DATA,*-178.96,74.63,151.15,0.00,0.00,0.00,0.955,-0.009,-0.261,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.957,-0.008,-0.265,-0.062,-0.023,-0.027
IMU_DATA,*-178.95,74.63,151.16,0.00,0.00,0.00,0.954,-0.005,-0.265,-0.062,-0.023,-0.027
